NO,병원/약국명,병원/약국구분,전화번호,우편번호,소재지주소,홈페이지,출처,naver_name,naver_address,naver_website,naver_category,naver_mapx,naver_mapy,naver_matched,match_reason
11927,아름다운피부과의원,의원,055-743-9148,52725,"경상남도 진주시 진주대로 880, 2층 (칠암동)",,피부과_의원,아름다운피부과의원,경상남도 진주시 진주대로 880 2층,,"병원,의원>피부과",1280913464.0,351791744.0,True,address_full
11928,강진수피부과의원,의원,055-753-5788,52796,"경상남도 진주시 동진로 184, (상대동)",,피부과_의원,강진수피부과의원,경상남도 진주시 동진로 184,,"병원,의원>피부과",1281112085.0,351795388.0,True,address_full
11929,전근택피부과의원,의원,055-231-3640,51218,"경상남도 창원시 마산회원구 내서읍 상곡로 22, (중앙상가)",,피부과_의원,전근택피부과의원,경상남도 창원시 마산회원구 내서읍 상곡로 22 파리바게뜨,,"병원,의원>피부과",1285030850.0,352426820.0,True,address_full
11930,임주영피부과의원,의원,061-727-9911,57946,"전라남도 순천시 신월큰길 1-4, 5층 (조례동)",,피부과_의원,임주영피부과의원,전라남도 순천시 신월큰길 1-4 5층 임주영피부과,,"병원,의원>피부과",1275207942.0,349604262.0,True,address_full
11931,아름다운피부과의원,의원,061-724-7555,57950,"전라남도 순천시 이수로 317, 4층 (조례동)",,피부과_의원,아름다운피부과의원,전라남도 순천시 이수로 317 4층 아름다운피부과,,"병원,의원>피부과",1275183472.0,349538116.0,True,address_full
11932,조윤향피부과의원,의원,061-724-0282,57949,"전라남도 순천시 이수로 325, 2층 (조례동)",,피부과_의원,조윤향피부과,전라남도 순천시 이수로 325,,"병원,의원>피부과",1275192494.0,349541139.0,True,address_full
11933,연세이동훈피부과의원,의원,061-721-4900,57949,"전라남도 순천시 이수로 321, 2층 (조례동)",,피부과_의원,연세이동훈피부과의원,전라남도 순천시 이수로 321 3층 연세이동훈피부과,https://blog.naver.com/dermarom,"병원,의원>피부과",1275190029.0,349540717.0,True,address_full
11934,신대피부과의원,의원,061-726-0405,58012,"전라남도 순천시 해룡면 향매로 67, 5층",,피부과_의원,신대피부과의원,전라남도 순천시 해룡면 향매로 67 5층,http://sdderma.co.kr,"병원,의원>피부과",1275469124.0,349343067.0,True,address_full
11935,창원퍼스트피부과의원,의원,055-251-5511,51370,"경상남도 창원시 의창구 평산로207번길 4, 킹덤시티 5층 501호, 6층 601-602호 (서상동)",,피부과_의원,창원퍼스트피부과의원,경상남도 창원시 의창구 평산로207번길 4,http://1stskin.co.kr/,"병원,의원>피부과",1286258771.0,352602545.0,True,address_full
11936,아름다운피부과의원,의원,055-295-8114,51362,"경상남도 창원시 마산회원구 3·15대로 744, (합성동, 송하빌딩)",,피부과_의원,아름다운피부과의원,경상남도 창원시 마산회원구 3·15대로 744 송하빌딩 6층,,"병원,의원>피부과",1285829223.0,352383031.0,True,address_full
11937,김준우피부과의원,의원,055-252-1011,51380,"경상남도 창원시 의창구 중동중앙로 83, D7Park 4층 412-416호 (중동)",,피부과_의원,김준우피부과의원,경상남도 창원시 의창구 중동중앙로 83 D7Park 4층,http://www.kjwskin.com,"병원,의원>피부과",1286275439.0,352592903.0,True,address_full
11938,최문섭피부과의원,의원,055-293-6200,51362,"경상남도 창원시 마산회원구 3·15대로 728, (합성동, 마산요리학원)",,피부과_의원,최문섭피부과의원,경상남도 창원시 마산회원구 3·15대로 728,,"병원,의원>피부과",1285818250.0,352369429.0,True,address_full
11939,정피부과의원,의원,055-723-2201,50862,"경상남도 김해시 진영읍 장등로19번길 41, 유니온빌딩 501호",,피부과_의원,정피부과의원,경상남도 김해시 진영읍 장등로19번길 41 유니온빌딩 501호,,"병원,의원>피부과",1287301752.0,353082957.0,True,address_full
11940,김정수피부과의원,의원,061-794-7551,57788,"전라남도 광양시 중마중앙로 83, 2층 (중동)",http://www.skin-1004.com/,피부과_의원,김정수피부과의원,전라남도 광양시 중마중앙로 83,http://www.skin-1004.com/,"병원,의원>피부과",1276977322.0,349376960.0,True,address_full
11941,광양피부과의원,의원,061-793-7512,57788,"전라남도 광양시 중마중앙로 71-1, 2층 (중동)",,피부과_의원,광양피부과의원,전라남도 광양시 중마중앙로 71-1 2층,,"병원,의원>피부과",1276977820.0,349366350.0,True,address_full
11942,김태진피부과의원,의원,055-223-0083,51722,"경상남도 창원시 마산합포구 합포로 82, (오동동, 김태진피부의원)",,피부과_의원,김태진피부과의원,경상남도 창원시 마산합포구 합포로 82 김태진피부의원,,"병원,의원>피부과",1285797699.0,352061360.0,True,address_full
11943,김호준피부과의원,의원,055-242-6965,51731,"경상남도 창원시 마산합포구 합포로 35-1, (남성동, 김호준피부과의원)",http://www.khjcosmetic.co.kr,피부과_의원,김호준피부과의원,경상남도 창원시 마산합포구 합포로 35-1 김호준피부과의원,,"병원,의원>피부과",1285757735.0,352038269.0,True,address_full
11944,엠에스피부과의원,의원,055-243-3600,51720,"경상남도 창원시 마산합포구 동서동2길 60, 3층 307~310호 (신포동2가)",http://goodskin.co.kr/network/sub020401.htm,피부과_의원,엠에스피부과의원,경상남도 창원시 마산합포구 동서동2길 60 307~310호,http://msskin.co.kr,"병원,의원>피부과",1285741912.0,352018196.0,True,address_full
11945,삼성바른피부과의원,의원,055-980-3355,51426,"경상남도 창원시 성산구 반송로 148-6, 미건빌딩 6층 601,602호 (반림동)",,피부과_의원,삼성바른피부과의원,"경상남도 창원시 성산구 반송로 148-6 6층 601, 602호",https://samsungbarundm.com/,"병원,의원>피부과",1286712539.0,352359538.0,True,address_full
11946,이호성피부과의원,의원,055-243-7475,51769,"경상남도 창원시 마산합포구 가포로 8, (해운동, 선진빌딩)",,피부과_의원,이호성피부과의원,경상남도 창원시 마산합포구 가포로 8 선진빌딩,,"병원,의원>피부과",1285582250.0,351794950.0,True,address_full
11948,서울피부과의원,의원,055-261-7007,51436,"경상남도 창원시 성산구 원이대로 595, (용호동, 고운메디컬빌딩)",,피부과_의원,서울피부과의원,경상남도 창원시 성산구 원이대로 595 34호,http://seoulskinclinic.ilikedoc.kr/,"병원,의원>피부과",1286801642.0,352280101.0,True,address_full
11949,맑은피부과의원,의원,283-7555,51514,"경상남도 창원시 성산구 용지로133번길 5, 키다리빌딩 4층 (중앙동)",,피부과_의원,맑은피부과의원,경상남도 창원시 성산구 용지로133번길 5 키다리빌딩 4층,https://www.instagram.com/pureskinforu01/,"병원,의원>피부과",1286792649.0,352274558.0,True,address_full
11950,이앤장피부과의원,의원,055-286-1006,51495,"경상남도 창원시 성산구 상남로 118, 7층 702호 (상남동, CNN타워 702, 703호)",,피부과_의원,이앤장피부과의원,"경상남도 창원시 성산구 상남로 118 702호, 703호",http://www.ljskin.co.kr/,"병원,의원>피부과",1286831245.0,352234655.0,True,address_full
11951,화이트라인하얀피부과의원,의원,055-274-8275,51496,"경상남도 창원시 성산구 마디미서로 26, (상남동, 한독빌딩5층)",http://www.white-line.co.kr/,피부과_의원,화이트라인하얀피부과의원,경상남도 창원시 성산구 마디미서로 26 한독빌딩 5층,http://www.white-line.co.kr/,"병원,의원>피부과",1286825810.0,352228369.0,True,address_full
11952,하얀나라피부과의원,의원,055-285-4885,51495,"경상남도 창원시 성산구 마디미로21번길 17, (상남동, 피아노빌딩 3층)",www.hayanskin.co.kr/,피부과_의원,하얀나라피부과의원,경상남도 창원시 성산구 마디미로21번길 17 피아노빌딩 3층,http://www.hayanskin.co.kr/,"병원,의원>피부과",1286863160.0,352217080.0,True,address_full
11953,고운피부과의원,의원,055-264-2644,51499,"경상남도 창원시 성산구 동산로 124, (상남동)",http://www.goun-skin.co.kr/,피부과_의원,고운피부과의원,경상남도 창원시 성산구 동산로 124 성원아파트,http://www.goun-skin.co.kr/,"병원,의원>피부과",1286914202.0,352191851.0,True,address_full
11954,강남피부과의원,의원,052-286-5523,44224,"울산광역시 북구 호계로 332-1, 205호 (신천동, 현대하이플러스상가)",,피부과_의원,강남피부과의원,울산광역시 북구 호계로 332-1 현대하이플러스 2층,,"병원,의원>피부과",1293498979.0,356328933.0,True,address_full
11955,아름다운피부과의원,의원,055-245-0808,51465,"경상남도 창원시 성산구 가양로124번길 1, (대방동)",,피부과_의원,아름다운피부과의원,경상남도 창원시 성산구 가양로124번길 1,http://www.창원피부과.한국/,"병원,의원>피부과",1287070225.0,352092325.0,True,address_full
11956,엄피부과의원,의원,052-249-5255,44633,"울산광역시 남구 북부순환도로 24, 4층 (무거동)",,피부과_의원,엄피부과의원,울산광역시 남구 북부순환도로 24 4층,,"병원,의원>피부과",1292664653.0,355515710.0,True,address_full
11957,울산베스트피부과의원,의원,052-225-1750,44611,"울산광역시 남구 대학로 138, 2층 (무거동, 신정빌딩)",,피부과_의원,울산베스트피부과의원,울산광역시 남구 대학로 138 신정빌딩 2F,https://pf.kakao.com/_xcxaRxgG,"병원,의원>피부과",1292621072.0,355467736.0,True,address_full
11959,오라클피부과의원,의원,061-287-7572,58567,"전라남도 무안군 삼향읍 남악3로 50, (삼향읍)",,피부과_의원,오라클피부과의원 목포남악점,전라남도 무안군 삼향읍 남악3로 50 신우치과빌딩 3층,http://oraclemp.co.kr,"병원,의원>피부과",1264605588.0,348099604.0,True,address_full
11960,삼성서울피부과의원,의원,052-258-7585,44495,"울산광역시 중구 번영로 576, 3층 (남외동)",,피부과_의원,삼성서울피부과의원,울산광역시 중구 번영로 576 3층,,"병원,의원>피부과",1293450484.0,355685008.0,True,address_full
11961,명품피부과의원,의원,052-281-7577,44495,"울산광역시 중구 번영로 580, 801호 (남외동, Sky M 빌딩)",http://good-skin.net,피부과_의원,명품피부과의원,울산광역시 중구 번영로 580 스카이엠빌딩 801호,,"병원,의원>피부과",1293454458.0,355686922.0,True,address_full
11962,서울피부과의원,의원,061-243-0096,58663,"전라남도 목포시 백년대로 391, 3층 (옥암동)",,피부과_의원,서울피부과의원,전라남도 목포시 백년대로 391,,"병원,의원>피부과",1264290080.0,348082319.0,True,address_full
11963,공업탑강남피부과의원,의원,052-260-5523,44730,"울산광역시 남구 삼산로 8, 2층 (신정동)",http://www.beautyes.co.kr,피부과_의원,공업탑강남피부과의원,울산광역시 남구 삼산로 8,http://www.beautyes.co.kr/,"병원,의원>피부과",1293089154.0,355323592.0,True,address_full
11964,차피부과의원,의원,061-282-6855,58664,"전라남도 목포시 백년대로 327, 3층 (상동)",,피부과_의원,차피부과의원,전라남도 목포시 백년대로 327 목포복음내과,,"병원,의원>피부과",1264231200.0,348053760.0,True,address_full
11965,예스피부과의원,의원,055-781-1153,50611,"경상남도 양산시 물금읍 삽량로 40, 세종프라자 빌딩 5층 502호",,피부과_의원,예스피부과의원,경상남도 양산시 물금읍 삽량로 40 세종프라자 502호,,"병원,의원>피부과",1290136497.0,353293035.0,True,address_full
11966,임재영피부과의원,의원,055-541-3005,51671,"경상남도 창원시 진해구 충장로 361, 401호 (경화동, 그랜드메디컬)",,피부과_의원,임재영피부과의원,경상남도 창원시 진해구 충장로 361 그랜드메디칼 401호,,"병원,의원>피부과",1286917259.0,351539298.0,True,address_full
11967,바른피부과의원,의원,055-713-2431,51658,"경상남도 창원시 진해구 진해대로776번길 28, 진해농협종합회관(하나로마트) 석동동 2층 203호 (석동)",,피부과_의원,바른피부과의원,경상남도 창원시 진해구 진해대로776번길 28 하나로마트 2층,,"병원,의원>피부과",1286985200.0,351575052.0,True,address_full
11968,미래로 피부과의원,의원,055-362-7585,50629,"경상남도 양산시 양산역1길 24, 영동프라자 501,502,503호 (중부동)",,피부과_의원,미래로피부과의원,경상남도 양산시 양산역1길 24 영동프라자 5층 501-503호,http://miraeroskin.com/,"병원,의원>피부과",1290276826.0,353370352.0,True,address_full
11969,미세상피부과의원,의원,061-283-7675,58691,"전라남도 목포시 신흥로 50, 2층 (상동)",,피부과_의원,미세상피부과의원,전라남도 목포시 신흥로 50,,"병원,의원>피부과",1264263120.0,348032840.0,True,address_full
11970,전피부과의원,의원,055-389-1564,50629,"경상남도 양산시 양산역1길 7, 204호 (중부동)",http://www.iplkorea.co.kr/main/main.html,피부과_의원,전피부과의원,경상남도 양산시 양산역1길 7 신도시터미널 2층,,"병원,의원>피부과",1290269510.0,353358960.0,True,address_full
11971,하당맑은피부과의원,의원,061-285-2000,58666,"전라남도 목포시 백년대로 295, 3층 (상동)",,피부과_의원,하당맑은피부과의원,전라남도 목포시 백년대로 295,,"병원,의원>피부과",1264199875.0,348039666.0,True,address_full
